3207,Ninja Assassin,James McTeigue,330,144,English,"Action, Drama, Thriller, Crime","Raizo is one of the deadliest assassins in the world. Taken from the streets as a child, he was transformed into a trained killer by the Ozunu Clan, a secret society whose very existence is considered a myth. But haunted by the merciless execution of his friend by the Clan, Raizo breaks free from them...and vanishes. Now he waits, preparing to exact his revenge. In Berlin, Europol agent Mika Coretti has stumbled upon a money trail linking several political murders to an underground network of untraceable assassins from the Far East. Defying the orders of her superior, Ryan Maslow, Mika digs into top secret agency files to learn the truth behind the murders. Her investigation makes her a target, and the Ozunu Clan sends a team of killers led by the lethal Takeshi, to silence her forever. Raizo saves Mika from her attackers, but he knows that the Clan will not rest until they are both eliminated. Now, entangled in a deadly game of cat and mouse through the streets of Berlin, Raizo and Mika must trust one another if they hope to survive...and finally bring down the elusive Ozunu Clan. (Warner Bros.)"
3208,Gosford Park,Robert Altman,330,149,English,"Drama, Mystery, Comedy","This ensemble murder mystery satire, set in 1930's England, revolves around an elegant hunting party weekend at a country estate, featuring an aristocratic family and their friends."
3209,Dan in Real Life,Peter Hedges,330,152,English,"Drama, Comedy, Romance","Advice columnist Dan Burns is an expert on relationships, but struggles to succeed as a brother a song and a single parent. (Touchstone   Pictures)"
3210,50 First Dates,Peter Segal,330,165,English,"Comedy, Romance","Marine biologist Henry Roth finds the perfect woman, Lucy Whitmore, and falls head over heels for her.  But when he sees her the following day, she hasn't a clue as to who is he due to a rare brain disorder that wipes her memory clean every night.  Now, with the help of his friend Ula, Henry has to concoct new and increasingly clever ways to meet her and get her to fall for him every day.  [Sony Pictures]"
3211,The Host,Joon-ho Bong,330,189,English,"Sci-Fi, Drama, Thriller, Fantasy, Horror, Comedy","Utilizing state-of-the-art special effects, The Host is both a creature-feature thrill ride and a poignant human drama.  (Magnolia Pictures)"
3212,Green Zone,Paul Greengrass,330,198,English,"Action, Drama, Thriller, War","During the U.S.-led occupation of Baghdad in 2003, Chief Warrant Officer Roy Miller and his team of Army inspectors were dispatched to find weapons of mass destruction believed to be stockpiled in the Iraqi desert. Rocketing from one booby-trapped and treacherous site to the next, the men search for deadly chemical agents but stumble instead upon an elaborate cover-up that inverts the purpose of their mission. Spun by operatives with intersecting agendas, Miller must hunt through covert and faulty intelligence hidden on foreign soil for answers that will either clear a rogue regime or escalate a war in an unstable region. And at this blistering time and in this combustible place, he will find the most elusive weapon of all is the truth. (Universal Pictures)"
3213,Law Abiding Citizen,F. Gary Gray,330,204,English,"Drama, Thriller, Crime","Clyde Shelton is an upstanding family man whose wife and daughter are brutally murdered during a home invasion. When the killers are caught, Nick Rice, a hotshot young Philadelphia prosecutor, is assigned to the case. Over his objections, Nick is forced by his boss to offer one of the suspects a light sentence in exchange for testifying against his accomplice. Fast forward ten years. The man who got away with murder is found dead and Clyde Shelton coolly admits his guilt. Then he issues a warning to Nick: Either fix the flawed justice system that failed his family, or key players in the trial will die.  Soon Shelton follows through on his threats, orchestrating from his jail cell a string of spectacularly diabolical assassinations that can be neither predicted nor prevented. Philadelphia is gripped with fear as Shelton's high-profile targets are slain one after another and the authorities are powerless to halt his reign of terror. Only Nick can stop the killing, and to do so he must outwit this brilliant sociopath in a harrowing contest of wills in which even the smallest misstep means death. With his own family now in Shelton's crosshairs, Nick finds himself in a desperate race against time facing a deadly adversary who seems always to be one step ahead. (Overture Films)"
3214,Click,Frank Coraci,330,220,English,"Drama, Fantasy, Comedy","When an overworked architect (Sandler) finds a universal remote that lets him control his universe, he feels a rush of power. But before he knows it, the remote is programming him, rather than the other way around.  (Sony)"
3215,Closer,Mike Nichols,330,225,English,"Drama, Romance","A bitingly funny and honest look at modern relationships, Closer is the story of four strangers -- their chance meetings, instant attractions and casual betrayals.  (Sony Pictures)"
3216,Carrie,Kimberly Peirce,325,230,English,"Sci-Fi, Drama, Horror","Carrie White, a sheltered high school girl, unleashes her newly developed telekinetic powers after she is pushed too far by her peers."
3217,Friends with Benefits,Will Gluck,330,236,English,Comedy,"A young female headhunter in New York convinces a potential recruit to accept a job in the Big Apple. Despite an attraction to each other, both realize they're everything they've been running from in a relationship and decide to see what happens if they leave emotion out of it and keep it strictly physical. (Sony Pictures)"
3218,The Woman in Black,James Watkins,330,238,English,"Drama, Thriller, Horror","The story follows a young lawyer, Arthur Kipps (Radcliffe), who is ordered to travel to a remote village and sort out a recently deceased client's papers. As he works alone in the client's isolated house, Kipps begins to uncover tragic secrets, his unease growing when he glimpses a mysterious woman dressed only in black. Receiving only silence from the locals, Kipps is forced to uncover the true identity of the Woman in Black on his own, leading to a desperate race against time when he discovers her true intent. (CBS Films)"
3219,Resident Evil,Paul W.S. Anderson,330,241,English,"Action, Sci-Fi, Thriller, Horror","A secret experiment...a deadly virus...a fatal mistake. Based on the wildly popular video game series, Resident Evil is an action-packed thriller starring Milla Jovovich in a battle of good and evil, human versus computer, the living against the Undead.  (Sony Pictures)"
3220,A Serious Man,Ethan Coen,330,244,English,Drama,"A Serious Man is the story of an ordinary man’s search for clarity in a universe where Jefferson Airplane is on the radio and F-Troop is on TV. It is 1967, and Larry Gopnik, a physics professor at a quiet Midwestern university, has just been informed by his wife Judith that she is leaving him. She has fallen in love with one of his more pompous acquaintances, Sy Ableman, who seems to her a more substantial person than the feckless Larry. Larry’s unemployable brother Arthur is sleeping on the couch, his son Danny is a discipline problem and a shirker at Hebrew school, and his daughter Sarah is filching money from his wallet in order to save up for a nose job. Struggling for equilibrium, Larry seeks advice from three different rabbis. Can anyone help him cope with his afflictions and become a righteous person – a mensch – a serious man? (Focus Features)"
3221,Madagascar 3: Europe's Most Wanted,Conrad Vernon,330,187,English,"Adventure, Comedy, Animation, Family","Alex the Lion, Marty the Zebra, Gloria the Hippo, and Melman the Giraffe are still fighting to get home to their beloved Big Apple and of course, King Julien, Maurice and the Penguins are all along for the comedic adventure. Their journey takes them through Europe where they find the perfect cover: a traveling circus, which they reinvent – Madagascar style. [DreamWorks Animation]"
